id,error
3143,2.234062
3144,0.946773
3145,5.230991
3146,2.948128
3147,2.608391
3148,0.899288
3149,0.921207
3150,1.350827
3151,0.494803
3152,0.857641
3153,4.244700
3154,1.918073
3155,4.429220
3156,4.352698
3157,3.930345
3158,2.515872
3159,3.784681
3160,3.024109
3161,2.060972
3162,2.941453
3163,1.879167
3164,2.776891
3165,3.962659
3166,0.976789
3167,4.168201
3168,0.751900
3169,5.393125
3170,3.776110
3171,1.129355
3172,5.216872
3173,1.903379
3174,3.159717
3175,3.678741
3176,2.878196
3177,4.572651
3178,0.962905
3179,4.271294
3180,3.053895
3181,4.719267
3182,2.545288
3183,4.654377
3184,2.245655
3185,2.731856
3186,5.383448
3187,1.334816
3188,1.877770
3189,2.892060
3190,1.021796
3191,3.821257
3192,3.236733
3193,5.266657
3194,2.492985
3195,4.858670
3196,1.766631
3197,3.285735
3198,4.182314
3199,1.374955
3200,4.786029
3201,0.844046
3202,3.508802
3203,0.943402
3204,1.046866
3205,5.374713
3206,3.822050
3207,1.052973
3208,3.988006
3209,1.201640
3210,4.175697
3211,2.409779
3212,5.011691
3213,3.539524
3214,2.609508
3215,2.410950
3216,4.186030
3217,0.675949
3218,2.422846
3219,4.795156
3220,1.508019
3221,2.837091
3222,4.582126
3223,2.000706
3224,1.835004
3225,5.323070
3226,1.407785
3227,2.507690
3228,4.264201
3229,3.817349
3230,3.702149
3231,4.141500
3232,4.557486
3233,1.912768
3234,3.484916
3235,2.623640
3236,2.386862
3237,4.753165
3238,2.464815
3239,0.683247
3240,3.425964
3241,1.503203
3242,2.234579
3243,4.789943
3244,3.619272
3245,2.130648
3246,3.793088
3247,4.122010
3248,1.465823
3249,3.823432
3250,4.940365
3251,4.038388
3252,1.929207
3253,4.755598
3254,3.789133
3255,5.066552
3256,4.916909
3257,3.680893
3258,4.479639
3259,1.955806
3260,0.433080
3261,2.060784
3262,4.984466
3263,2.949402
3264,3.688103
3265,2.478985
3266,1.546875
3267,1.075594
3268,1.461091
3269,0.816265
3270,3.335577
3271,4.139247
3272,5.442031
3273,5.260848
3274,0.610266
3275,2.018248
3276,0.626974
3277,2.219497
3278,5.554663
3279,0.659489
3280,3.219859
3281,5.256604
3282,4.315566
3283,4.019024
3284,4.614633
3285,4.853276
3286,1.173926
3287,3.133305
3288,2.812226
3289,1.864525
3290,1.402180
3291,2.597505
3292,5.529200
3293,0.688491
3294,5.047868
3295,4.178025
3296,3.339345
3297,2.431501
3298,4.026065
3299,1.643738
3300,4.192899
3301,4.814671
3302,1.490949
3303,2.597614
3304,3.920446
3305,0.762755
3306,3.585836
3307,0.441948
3308,1.597803
3309,2.310089
3310,1.390867
3311,3.077580
3312,3.203534
3313,1.073847
3314,2.879898
3315,3.574907
3316,4.231984
3317,2.701390
3318,4.308650
3319,4.295895
3320,3.001631
3321,1.286470
3322,5.193643
3323,3.978064
3324,1.725029
3325,3.626378
3326,3.638257
3327,0.540769
3328,1.356122
3329,1.879438
3330,0.639651
3331,2.777207
3332,2.129989
3333,0.677724
3334,2.780411
3335,1.574792
3336,0.985439
3337,1.324479
3338,1.667697
3339,2.760060
3340,1.141339
3341,5.857599
3342,1.570306
3343,1.084950
3344,3.072608
3345,1.649155
3346,2.210273
3347,2.207854
3348,1.100649
3349,2.815156
3350,1.052172
3351,2.058197
3352,2.600127
3353,4.152293
3354,4.103208
3355,1.133353
3356,1.848448
3357,3.715102
3358,1.207937
3359,1.010795
3360,4.813332
3361,5.331938
3362,2.920666
3363,4.999349
3364,3.342830
3365,3.149032
3366,0.464553
3367,2.161022
3368,5.012497
3369,1.035932
3370,2.688141
3371,4.813153
3372,0.554353
3373,2.703248
3374,4.010269
3375,1.244333
3376,2.515792
3377,2.590919
3378,2.461000
3379,0.685413
3380,4.066534
3381,3.671440
3382,3.253735
3383,4.083569
3384,3.392772
3385,1.158688
3386,3.335739
3387,2.352401
3388,1.424607
3389,1.735991
3390,4.410600
3391,0.714558
3392,4.954234
3393,2.349787
3394,5.512806
3395,3.522060
3396,3.667320
3397,0.877546
3398,5.494612
3399,2.635729
3400,2.882684
3401,4.911828
3402,1.780482
3403,0.756806
3404,2.655658
3405,0.777816
3406,5.729494
3407,4.412964
3408,2.127772
3409,3.752936
3410,0.983683
3411,1.293655
3412,3.692576
3413,1.510447
3414,4.092901
3415,4.962041
3416,4.772357
3417,3.095934
3418,5.428915
3419,1.130371
3420,1.298221
3421,1.596128
3422,3.212713
3423,1.955685
3424,1.904230
3425,3.081439
3426,4.483801
3427,1.450488
3428,0.824062
3429,2.150665
3430,1.129858
3431,3.448600
3432,2.558941
3433,0.957002
3434,1.147830
3435,0.506388
3436,3.514404
3437,4.319404
3438,4.781324
3439,3.500273
3440,1.643800
3441,5.779724
3442,4.762398
3443,3.363373
3444,4.175589
3445,5.052496
3446,1.370622
3447,1.341572
3448,1.559982
3449,1.868102
3450,5.402597
3451,5.013970
3452,1.953572
3453,3.591780
3454,3.973162
3455,1.372358
3456,3.307763
3457,2.455725
3458,1.111738
3459,1.503075
3460,4.599008
3461,1.140692
3462,5.218566
3463,5.685086
3464,2.786490
3465,0.789455
3466,4.612848
3467,4.719399
3468,1.594478
3469,2.265985
3470,5.184034
3471,4.171487
3472,3.309733
3473,1.137568
3474,0.712397
3475,4.176999
3476,1.228741
3477,1.106905
3478,4.498830
3479,1.905465
3480,1.616274
3481,1.424131
3482,4.726632
3483,1.735332
3484,1.384130
3485,2.630966
3486,5.650801
3487,2.356004
3488,2.474695
3489,1.097660
3490,3.902613
3491,4.553464
3492,4.729994
3493,4.049170
3494,5.082236
3495,2.815462
3496,1.940139
3497,4.872996
3498,3.681887
3499,4.040320
3500,3.908782
3501,5.157501
3502,4.271412
3503,2.219114
3504,1.198796
3505,2.907534
3506,2.837436
3507,1.477850
3508,0.835031
3509,1.425975
3510,1.188375
3511,5.459160
3512,3.360945
3513,2.393949
3514,5.562406
3515,3.930301
3516,4.572914
3517,0.951705
3518,4.038168
3519,4.563207
3520,3.054596
3521,3.942521
3522,2.591413
3523,3.410025
3524,4.327171
3525,1.219790
3526,1.874992
3527,0.891569
3528,2.551854
3529,2.406071
3530,2.861556
3531,2.854984
3532,2.719739
3533,5.062860
3534,5.384959
3535,1.174382
3536,5.268457
3537,3.895185
3538,3.730008
3539,1.114598
3540,4.315353
3541,1.740299
3542,5.182166
3543,1.242760
3544,4.102111
3545,2.520871
3546,5.269323
3547,3.190295
3548,0.513638
3549,4.695465
3550,2.451347
3551,3.391859
3552,2.786453
3553,1.447194
3554,5.097692
3555,3.745300
3556,5.068646
3557,2.342078
3558,4.716398
3559,5.246974
3560,4.588206
3561,3.197738
3562,3.301357
3563,1.739551
3564,5.071318
3565,1.523838
3566,5.262777
3567,3.600279
3568,3.491074
3569,3.966332
3570,0.762437
3571,2.983302
3572,0.902806
3573,2.090502
3574,2.171178
3575,3.289924
3576,1.173426
3577,3.019070
3578,3.692935
3579,1.633667
3580,0.865929
3581,2.751204
3582,3.564438
3583,1.461320
3584,3.007070
3585,1.877346
3586,1.292632
3587,4.947933
3588,4.095968
3589,5.552521
3590,1.410058
3591,2.559662
3592,1.236203
3593,3.066597
3594,3.996528
3595,2.274356
3596,2.872145
3597,5.063025
3598,3.067119
3599,2.015370
3600,5.387732
3601,5.606440
3602,5.557134
3603,2.614287
3604,1.566037
3605,1.054779
3606,1.023813
3607,3.066852
3608,3.779415
3609,4.200485
3610,5.593823
3611,4.240737
3612,2.404140
3613,5.437995
3614,1.160977
3615,0.920106
3616,2.944609
3617,2.021807
3618,4.205863
3619,4.000866
3620,4.855974
3621,3.226599
3622,2.350543
3623,2.414829
3624,3.517555
3625,5.290958
3626,1.773409
3627,4.969627
3628,1.624782
3629,3.583492
3630,5.139889
3631,1.903711
3632,4.886241
3633,2.324795
3634,5.210139
3635,3.978922
3636,4.587846
3637,2.885053
3638,4.046520
3639,2.489467
3640,1.464936
3641,1.821149
3642,0.440723
3643,2.578744
3644,1.402124
3645,4.207915
3646,1.221716
3647,5.314811
3648,4.007168
3649,4.391004
3650,2.869642
3651,2.499840
3652,0.707128
3653,1.761357
3654,4.843832
3655,2.702251
3656,2.583180
3657,5.067880
3658,2.256571
3659,3.610959
3660,2.671740
3661,1.623182
3662,4.872186
3663,2.348960
3664,2.024365
3665,3.399912
3666,2.483805
3667,3.788339
3668,2.944486
3669,3.410655
3670,5.184693
3671,3.595489
3672,1.259629
3673,2.318397
3674,4.834513
3675,3.265159
3676,2.026267
3677,3.717717
3678,4.386222
3679,2.600085
3680,4.853109
3681,1.783614
3682,1.410995
3683,1.513709
3684,5.362493
3685,0.418225
3686,4.257119
3687,5.068059
3688,2.787033
3689,2.089589
3690,1.281817
3691,2.795742
3692,1.158373
3693,3.737459
3694,2.756648
3695,2.586328
3696,0.875300
3697,3.792654
3698,2.943815
3699,3.439097
3700,1.606554
3701,4.930269
3702,4.146194
3703,2.786257
3704,4.764213
3705,1.021154
3706,3.085125
3707,2.080841
3708,1.149131
3709,2.692174
3710,1.294132
3711,3.299409
3712,2.409432
3713,5.007858
3714,4.380729
3715,0.534706
3716,2.893509
3717,3.495827
3718,3.495635
3719,1.497578
3720,2.509222
3721,2.912567
3722,3.603814
3723,4.494988
3724,3.515984
3725,1.534216
3726,2.300126
3727,2.686937
3728,4.205112
3729,2.134293
3730,1.647833
3731,5.103370
3732,2.628396
3733,3.130397
3734,3.176019
3735,2.085678
3736,4.580855
3737,2.415986
3738,2.879200
3739,3.481695
3740,3.223281
3741,5.135702
3742,5.170957
3743,1.241964
3744,5.298002
3745,5.279159
3746,4.203723
3747,4.001648
3748,1.247850
3749,5.036897
3750,4.477103
3751,2.908871
3752,1.932027
3753,1.327847
3754,4.280031
3755,5.589216
3756,2.543198
3757,4.198902
3758,3.653120
3759,4.197870
3760,2.713149
3761,1.361863
3762,5.343453
3763,4.019780
3764,0.593503
3765,3.630246
3766,3.461084
3767,4.565941
3768,4.844705
3769,3.260645
3770,2.621824
3771,2.248066
3772,5.543075
3773,2.118734
3774,3.908470
3775,3.122363
3776,0.973103
3777,2.678579
3778,5.241277
3779,4.152840
3780,4.519579
3781,3.365588
3782,2.037493
3783,4.239009
3784,4.337402
3785,3.064053
3786,0.636197
3787,3.399614
3788,5.692869
3789,1.145505
3790,0.823225
3791,1.124091
3792,0.561977
3793,3.718455
3794,0.976482
3795,2.985915
3796,4.415678
3797,4.280562
3798,0.819098
3799,1.851206
3800,4.453445
3801,4.184611
3802,5.228882
3803,4.899125
3804,2.193128
3805,0.917428
3806,4.836450
3807,2.371582
3808,2.651272
3809,2.401958
3810,2.279827
3811,2.230870
3812,2.387742
3813,2.684545
3814,5.378800
3815,1.459006
3816,1.541371
3817,5.384417
3818,2.066822
3819,0.992383
3820,2.120893
3821,0.777925
3822,4.727074
3823,3.583950
3824,2.381117
3825,2.265242
3826,3.052762
3827,5.323028
3828,4.522404
3829,1.713813
3830,5.140488
3831,1.374131
3832,5.286527
3833,1.488248
3834,1.482474
3835,4.536024
3836,4.223643
3837,3.855879
3838,4.652499
3839,1.642894
3840,2.994889
3841,1.972522
3842,3.470566
3843,2.571056
3844,3.659687
3845,3.351034
3846,1.327540
3847,2.787047
3848,4.432381
3849,2.881297
3850,4.532697
3851,2.522725
3852,4.033216
3853,1.605372
3854,3.361324
3855,4.952363
3856,0.934563
3857,5.061066
3858,1.089294
3859,3.808148
3860,1.058592
3861,3.248728
3862,4.380779
3863,5.438037
3864,3.382342
3865,2.774973
3866,3.403877
3867,3.952498
3868,2.449548
3869,3.889144
3870,1.640531
3871,2.916096
3872,4.088790
3873,3.235219
3874,0.902829
3875,3.358408
3876,3.381718
3877,1.444554
3878,3.391269
3879,2.818960
3880,4.122175
3881,1.464516
3882,3.212281
3883,4.958108
3884,4.247624
3885,4.659966
3886,0.984853
3887,2.452947
3888,0.955257
3889,2.996920
3890,0.539148
3891,4.639220
3892,5.001187
3893,3.108066
3894,0.575829
3895,4.262983
3896,4.487871
3897,0.843953
3898,0.823948
3899,5.710467
3900,4.082474
3901,1.252998
3902,4.072235
3903,2.635443
3904,4.049251
3905,3.171966
3906,2.453628
3907,1.556648
3908,3.691293
3909,0.424164
3910,1.890858
3911,4.549408
3912,0.947806
3913,5.125130
3914,1.029402
3915,2.329313
3916,4.010246
3917,2.553536
3918,1.470501
3919,1.097883
3920,3.436270
3921,4.077827
3922,3.120601
3923,5.789420
3924,2.659351
3925,3.036811
3926,4.022701
3927,2.348038
3928,1.590699
3929,2.963604
3930,2.600455
3931,5.316471
3932,2.826066
3933,5.186990
3934,3.352610
3935,4.482152
3936,2.650754
3937,0.711885
3938,1.582813
3939,4.725671
3940,5.169028
3941,1.307968
3942,3.681891
3943,3.035271
3944,1.660889
3945,1.173935
3946,4.499629
3947,3.570037
3948,1.819191
3949,4.295323
3950,4.711311
3951,2.913295
3952,5.099707
3953,1.234575
3954,5.190574
3955,2.946302
3956,3.952563
3957,5.223842
3958,3.086729
3959,2.329739
3960,2.057120
3961,2.716937
3962,2.012623
3963,0.987412
3964,3.985530
3965,2.041088
3966,2.278471
3967,4.405355
3968,1.460785
3969,3.512143
3970,4.916784
3971,2.620730
3972,2.523084
3973,4.126462
3974,3.592995
3975,1.434398
3976,4.852699
3977,3.559949
3978,0.748692
3979,1.456117
3980,4.828553
3981,1.285653
3982,3.696011
3983,1.147633
3984,1.739120
3985,4.763109
3986,4.457459
3987,2.798700
3988,0.595466
3989,4.855129
3990,4.093419
3991,3.857677
3992,3.279672
3993,1.026540
3994,0.967736
3995,4.560096
3996,3.890353
3997,4.205316
3998,1.008383
3999,4.799813
4000,3.592994
4001,5.026458
4002,1.385511
4003,3.005861
4004,2.195505
4005,3.631815
4006,0.560365
4007,2.919069
4008,2.418569
4009,2.385012
4010,4.314080
4011,2.342726
4012,4.154785
4013,1.013150
4014,3.989518
4015,2.692874
4016,1.668708
4017,3.385360
4018,5.220237
4019,4.058669
4020,1.101044
4021,3.068234
4022,2.127228
4023,1.205714
4024,4.712286
4025,3.688321
4026,2.932899
4027,4.544735
4028,3.017330
4029,5.228025
4030,2.252098
4031,4.856739
4032,5.328822
4033,3.594135
4034,1.669391
4035,4.629179
4036,0.614219
4037,0.861314
4038,5.654709
4039,3.471245
4040,5.041834
4041,2.013954
4042,2.848401
4043,3.306001
4044,3.711445
4045,2.871409
4046,2.710720
4047,1.503614
4048,2.417490
4049,4.186240
4050,2.155276
4051,4.329643
4052,2.172484
4053,0.847187
4054,3.630660
4055,1.371824
4056,1.064811
4057,3.163791
4058,2.724399
4059,2.213290
4060,4.825608
4061,2.628147
4062,4.883835
4063,3.498849
4064,4.861946
4065,3.496747
4066,2.664407
4067,2.228065
4068,3.950471
4069,4.426600
4070,3.105157
4071,1.394667
4072,5.275720
4073,1.294211
4074,3.419948
4075,1.524258
4076,2.607936
4077,4.676261
4078,4.560629
4079,5.070429
4080,4.104512
4081,2.123893
4082,4.015892
4083,4.016067
4084,3.101803
4085,2.873291
4086,3.606905
4087,1.224193
4088,1.611396
4089,1.643627
4090,5.366297
4091,4.876315
4092,1.119734
4093,4.982320
4094,0.861451
4095,3.999788
4096,3.425761
4097,0.939988
4098,1.505972
4099,1.889223
4100,3.290904
4101,2.530468
4102,4.449029
4103,5.033999
4104,2.382499
4105,4.136550
4106,2.127993
4107,5.504511
4108,2.623093
4109,3.173262
4110,3.379780
4111,2.565652
4112,4.462493
4113,1.131648
4114,1.594436
4115,5.109515
4116,1.209684
4117,0.945876
4118,3.223256
4119,1.412913
4120,3.374757
4121,1.588870
4122,5.281215
4123,5.818344
4124,4.557790
4125,2.492584
4126,3.611874
4127,2.451611
4128,3.702095
4129,1.689026
4130,1.348023
4131,0.929229
4132,2.113207
4133,1.548799
4134,1.371720
4135,4.244223
4136,2.416430
4137,5.295227
4138,4.409829
4139,3.061313
4140,1.673835
4141,2.477134
4142,2.424958
4143,1.123448
4144,1.556481
4145,2.522518
4146,4.009177
4147,4.615163
4148,2.790867
4149,5.210739
4150,2.721089
4151,4.540828
4152,2.848258
4153,4.508722
4154,2.983770
4155,1.407776
4156,3.359893
4157,1.369976
4158,5.419986
4159,5.325128
4160,1.557739
4161,3.235746
4162,1.696084
4163,1.167177
4164,4.791980
4165,5.070916
4166,2.603824
4167,2.128010
4168,4.162273
4169,2.662533
4170,5.050432
4171,3.175721
4172,2.345405
4173,2.162959
4174,5.039750
4175,3.515370
4176,5.378141
4177,5.427168
4178,4.015405
4179,5.345416
4180,3.487726
4181,1.049764
4182,1.820277
4183,3.372342
4184,5.197369
4185,4.847384
4186,1.485184
4187,1.103235
4188,0.597851
4189,3.398353
4190,2.494081
4191,3.692330
4192,3.299280
4193,4.527652
4194,2.542338
4195,2.626093
4196,0.734110
4197,4.324006
4198,3.186506
4199,4.056434
4200,2.269754
4201,2.257894
4202,2.340295
4203,3.196691
4204,4.905398
4205,4.234021
4206,1.820239
4207,0.706803
4208,0.942487
4209,5.416870
4210,4.321940
4211,1.840191
4212,1.213783
4213,3.631350
4214,3.942060
4215,3.530778
4216,4.290751
4217,1.746593
4218,2.601692
4219,2.934016
4220,3.727893
4221,1.552774
4222,2.503143
4223,1.462977
4224,4.058762
4225,5.324102
4226,4.192312
4227,1.953714
4228,4.259821
4229,0.632095
4230,4.905775
4231,0.936485
4232,0.647859
4233,3.448122
4234,1.355249
4235,3.887330
4236,3.726871
4237,2.271277
4238,4.208082
4239,1.699735
4240,4.395654
4241,1.183361
4242,5.366023
4243,4.148990
4244,0.686182
4245,2.005565
4246,0.951351
4247,4.118990
4248,1.661121
4249,4.495929
4250,1.121504
4251,1.003268
4252,4.678398
4253,0.638247
4254,4.600922
4255,5.354025
4256,4.267005
4257,3.085184
4258,2.909365
4259,5.081284
4260,4.370946
4261,1.529858
4262,1.820370
4263,2.596031
4264,5.514839
4265,2.966874
4266,2.379872
4267,2.083629
4268,3.718758
4269,2.233156
4270,1.080194
4271,2.915914
4272,4.224224
4273,2.734564
4274,1.685818
4275,3.008827
4276,2.301816
4277,1.771958
4278,4.323675
4279,2.456929
4280,1.351447
4281,5.974226
4282,3.725312
4283,2.406013
4284,4.089981
4285,2.748170
4286,3.335603
4287,5.604367
4288,1.914057
4289,4.057825
4290,5.134386
4291,2.496386
4292,3.967044
4293,1.012734
4294,2.061273
4295,5.231530
4296,2.738503
4297,2.403739
4298,0.676267
4299,0.613091
4300,1.763938
4301,0.554150
4302,3.985062
4303,3.785006
4304,3.184350
4305,2.237552
4306,5.398727
4307,2.060776
4308,2.896141
4309,4.753235
4310,5.199264
4311,4.501280
4312,1.614143
4313,4.441039
4314,0.533270
4315,2.881481
4316,3.314063
4317,2.944285
4318,5.199447
4319,2.734151
4320,3.634488
4321,1.267074
4322,1.045471
4323,2.504142
4324,5.692104
4325,4.290642
4326,4.349369
4327,2.921091
4328,5.623424
4329,4.982692
4330,4.633112
4331,2.310092
4332,1.183692
4333,1.612512
4334,2.980745
4335,1.244518
4336,3.783481
4337,4.498555
4338,2.144095
4339,3.231324
4340,1.994421
4341,0.966355
4342,3.838259
4343,4.923107
4344,5.072772
4345,4.778975
4346,3.524999
4347,1.199875
4348,4.976228
4349,4.150776
4350,0.996248
4351,2.309445
4352,3.995461
4353,4.174680
4354,5.303005
4355,0.538156
4356,5.204127
4357,4.384589
4358,2.667674
4359,2.174986
4360,4.693786
4361,4.627938
4362,3.408904
4363,4.147179
4364,3.277708
4365,1.692952
4366,5.099636
4367,3.484357
4368,2.186023
4369,0.740905
4370,0.618742
4371,4.824520
4372,3.727746
4373,5.432943
4374,2.676432
4375,1.616258
4376,2.504378
4377,1.748823
4378,3.418773
4379,1.159306
4380,2.531195
4381,1.709797
4382,1.060151
4383,2.289567
4384,2.456796
4385,0.650907
4386,1.419383
4387,2.803349
4388,2.512802
4389,4.200638
4390,2.482846
4391,4.620395
4392,3.812333
4393,2.924739
4394,2.261917
4395,5.200754
4396,4.665912
4397,3.514076
4398,1.496352
4399,2.668946
4400,3.591598
4401,2.793921
4402,1.095989
4403,2.034388
4404,5.286457
4405,5.213735
4406,0.553317
4407,5.123007
4408,1.762477
4409,1.634518
4410,1.324947
4411,2.643449
4412,1.244667
4413,4.669440
4414,3.232180
4415,1.332466
4416,2.983558
4417,1.056628
4418,3.481579
4419,1.047885
4420,2.560593
4421,2.808686
4422,3.918467
4423,2.293000
4424,3.929853
4425,1.918322
4426,1.718039
4427,2.579827
4428,5.153053
4429,2.569874
4430,3.930068
4431,5.690338
4432,5.300065
4433,1.179723
4434,1.707927
4435,4.727526
4436,4.736008
4437,5.380771
4438,2.176709
4439,4.961486
4440,1.607506
4441,2.137763
4442,2.694478
4443,3.340463
4444,1.191613
4445,4.088400
4446,2.227547
4447,2.063247
4448,5.387225
4449,2.374078
4450,2.637837
4451,4.157373
4452,1.763803
4453,2.698142
4454,1.916448
4455,2.338075
4456,2.115905
4457,0.719002
4458,1.687314
4459,2.938813
4460,1.099824
4461,4.631235
4462,4.158567
4463,4.448135
4464,5.063500
4465,1.576015
4466,1.934438
4467,1.938457
4468,1.904471
4469,3.367767
4470,4.001379
4471,0.578199
4472,4.267022
4473,1.288981
4474,1.055884
4475,3.641758
4476,0.879107
4477,1.826480
4478,2.185501
4479,1.817948
4480,4.301015
4481,3.760813
4482,3.113507
4483,4.066140
4484,5.699637
4485,4.988218
4486,4.515687
4487,3.779850
4488,3.069647
4489,2.984593
4490,1.394892
4491,2.478301
4492,1.147707
4493,4.028242
4494,1.957742
4495,4.265326
4496,1.435209
4497,4.979817
4498,5.099497
4499,1.707608
4500,4.538113
4501,0.578626
4502,5.499160
4503,0.978432
4504,3.746702
4505,3.228123
4506,1.343132
4507,0.931218
4508,5.645194
4509,2.544038
4510,1.158306
4511,4.694919
4512,1.729973
4513,3.122466
4514,3.673772
4515,4.118805
4516,3.624202
4517,3.270090
4518,1.448751
4519,5.495086
4520,0.545404
4521,0.708836
4522,3.800122
4523,4.993776
4524,5.593580
4525,3.324259
4526,1.890450
4527,3.468180
4528,1.348808
4529,3.287814
4530,0.700528
4531,3.332011
4532,2.190020
4533,1.827342
4534,1.433890
4535,2.762302
4536,1.569924
4537,3.896598
4538,1.544615
4539,4.845383
4540,0.754806
4541,1.145610
4542,0.748517
4543,2.595669
4544,0.766941
4545,5.145994
4546,4.551961
4547,3.529122
4548,0.814571
4549,2.656606
4550,4.847118
4551,2.133827
4552,3.587725
4553,4.609849
4554,4.379311
4555,0.819304
4556,3.731444
4557,5.545569
4558,3.286485
4559,3.427418
4560,5.492639
4561,0.771181
4562,2.313388
4563,4.758311
4564,4.011049
4565,1.673749
4566,1.620294
4567,3.171145
4568,4.940778
4569,1.558507
4570,3.335036
4571,5.473216
4572,5.193213
4573,3.366986
4574,3.898780
4575,4.560396
4576,1.712425
4577,4.228677
4578,3.599520
4579,1.689471
4580,4.051569
4581,0.787942
4582,2.121274
4583,1.173772
4584,5.161213
4585,5.350847
4586,4.123487
4587,2.745000
4588,3.623363
4589,3.973306
4590,4.815042
4591,0.724939
4592,0.850641
4593,4.950488
4594,4.760345
4595,1.174905
4596,1.421613
4597,3.913885
4598,5.502381
4599,4.227630
4600,3.209291
4601,3.881643
4602,1.658022
4603,5.428490
4604,0.702823
4605,4.491428
4606,5.408434
4607,1.469007
4608,1.378452
4609,4.860179
4610,2.791565
4611,2.617550
4612,1.142824
4613,1.613195
4614,2.124900
4615,2.993587
4616,2.991017
4617,2.606136
4618,4.198005
4619,3.005073
4620,3.403340
4621,2.394791
4622,3.287795
4623,3.555448
4624,0.656302
4625,2.982557
4626,1.337853
4627,0.734651
4628,5.053891
4629,4.094357
4630,0.769477
4631,1.789550
4632,1.997082
4633,1.348664
4634,3.309728
4635,5.095452
4636,5.272973
4637,3.581937
4638,1.938322
4639,4.435729
4640,4.041728
4641,0.834844
4642,5.516326
4643,0.824068
4644,0.745003
4645,4.735378
4646,4.649979
4647,0.714700
4648,1.482996
4649,2.927440
4650,3.190379
4651,4.255626
4652,2.998000
4653,1.528454
4654,5.669767
4655,1.897535
4656,0.954161
4657,2.241532
4658,4.530974
4659,2.533200
4660,1.115749
4661,4.559324
4662,1.063032
4663,3.752110
4664,5.479702
4665,3.601317
4666,4.055371
4667,2.153986
4668,5.418964
4669,1.146080
4670,4.302979
4671,3.020610
4672,4.472201
4673,2.673649
4674,3.322793
4675,1.871093
4676,3.396543
4677,1.064206
4678,4.588796
4679,2.557710
4680,1.167154
4681,2.204091
4682,5.117141
4683,3.231241
4684,5.527540
4685,4.914352
4686,4.199469
4687,3.917732
4688,4.029696
4689,1.085435
4690,4.517608
4691,0.354017
4692,5.902674
4693,3.594639
4694,0.704236
4695,0.970507
4696,1.843246
4697,1.576383
4698,1.125652
4699,3.185473
4700,4.000339
4701,2.787558
4702,4.355943
4703,3.821877
4704,2.746018
4705,4.558376
4706,3.454211
4707,5.678564
4708,0.962326
4709,2.838981
4710,2.861557
4711,3.582311
4712,4.648191
4713,4.710783
4714,2.717946
4715,4.987783
4716,3.198188
4717,3.376550
4718,2.649113
4719,3.414649
4720,4.989005
4721,2.017963
4722,4.813511
4723,3.583214
4724,1.483531
4725,1.474691
4726,0.636870
4727,4.798749
4728,1.997686
4729,4.115374
4730,4.242762
4731,3.831153
4732,3.819686
4733,5.104509
4734,2.158473
4735,4.724050
4736,2.505001
4737,3.675583
4738,1.015406
4739,5.078625
4740,0.533531
4741,4.124669
4742,2.715711
4743,3.298880
4744,0.719039
4745,5.375406
4746,4.797470
4747,4.233092
4748,4.088931
4749,4.877506
4750,1.622969
4751,3.564716
4752,2.348137
4753,3.202523
4754,1.489276
4755,1.165219
4756,5.319877
4757,3.342913
4758,3.438374
4759,2.906291
4760,1.901508
4761,3.560513
4762,2.788839
4763,5.034163
4764,5.280677
4765,2.031038
4766,5.024219
4767,4.289275
4768,2.591329
4769,1.036386
4770,4.444387
4771,4.442140
4772,2.356895
4773,0.626955
4774,3.903676
4775,2.928820
4776,3.159409
4777,5.165267
4778,1.154154
4779,3.061994
4780,4.058181
4781,1.570753
4782,5.183705
4783,3.455609
4784,4.009171
4785,3.526886
4786,4.167497
4787,0.691042
4788,3.799494
4789,2.428066
4790,3.133225
4791,4.049916
4792,3.471110
4793,2.559005
4794,5.168966
4795,5.227458
4796,5.331140
4797,3.030321
4798,2.292847
4799,3.692782
4800,3.206408
4801,0.836460
4802,1.460772
4803,2.004169
4804,4.981512
4805,5.127385
4806,2.681974
4807,4.391108
4808,5.419609
4809,2.408573
4810,4.798874
4811,1.662314
4812,1.917772
4813,3.522430
4814,1.744164
4815,2.104713
4816,4.781292
4817,1.475650
4818,3.525783
4819,5.686951
4820,2.357247
4821,2.938949
4822,4.921498
4823,2.394575
4824,2.728032
4825,5.034415
4826,2.616121
4827,4.168590
4828,4.038518
4829,4.090027
4830,4.884298
4831,4.973141
4832,5.626521
4833,3.178450
4834,5.125507
4835,1.982115
4836,4.516888
4837,4.059768
4838,5.807725
4839,4.967129
4840,5.006456
4841,3.378139
4842,3.572616
4843,2.808422
4844,1.819399
4845,1.113991
4846,3.177883
4847,3.718247
4848,1.968707
4849,3.085478
4850,3.671234
4851,5.451192
4852,3.740554
4853,1.059789
4854,3.192233
4855,1.426890
4856,2.084289
4857,2.286233
4858,2.990152
4859,3.722662
4860,5.193247
4861,5.076606
4862,1.153733
4863,4.094010
4864,3.246472
4865,4.957641
4866,5.227068
4867,5.566863
4868,5.265011
4869,2.327059
4870,1.147961
4871,0.425970
4872,1.323739
4873,2.724953
4874,4.433425
4875,1.762396
4876,4.539959
4877,1.739921
4878,4.363140
4879,4.555288
4880,1.994904
4881,1.287335
4882,0.986514
4883,2.517391
4884,5.493316
4885,2.752060
4886,4.760992
4887,2.537307
4888,2.801554
4889,3.640499
4890,2.490239
4891,2.936726
